Date,Value
12/30/1960,6697.37
1/31/1961,7048.72
2/28/1961,7199.65
3/30/1961,7357.87
4/28/1961,7380.49
5/31/1961,7576.34
6/30/1961,7437.58
7/31/1961,7619.27
8/31/1961,7802.66
9/29/1961,7574.33
10/31/1961,7603.6
11/30/1961,7794.58
12/29/1961,7897.63
1/31/1962,7561.26
2/28/1962,7622.81
3/30/1962,7610.96
4/30/1962,7139.17
5/31/1962,6581.52
6/29/1962,6022.68
7/31/1962,6394.77
8/31/1962,6515.09
9/28/1962,6171.74
10/31/1962,6286.75
11/30/1962,6921.32
12/31/1962,6951.17
1/31/1963,7278.96
2/28/1963,7066.72
3/29/1963,7251.58
4/30/1963,7625.36
5/31/1963,7723.75
6/28/1963,7485.86
7/31/1963,7340.61
8/30/1963,7698.34
9/30/1963,7734.97
10/31/1963,7945.95
11/29/1963,7896.4
12/31/1963,8001.2
1/31/1964,8236.01
2/28/1964,8391.22
3/31/1964,8529.12
4/30/1964,8502.69
5/28/1964,8605.36
6/30/1964,8691.96
7/31/1964,8764.05
8/31/1964,8764.93
9/30/1964,9121.13
10/30/1964,9097.27
11/30/1964,9092.52
12/31/1964,9079.02
1/29/1965,9377.42
2/26/1965,9383.86
3/31/1965,9204.48
4/30/1965,9518.42
5/28/1965,9474.35
6/30/1965,8901.54
7/30/1965,9042.13
8/31/1965,9158.63
9/30/1965,9542.98
10/29/1965,9822.01
11/30/1965,9677.77
12/31/1965,9877.13
1/31/1966,10022.34
2/28/1966,9639.49
3/31/1966,9335.68
4/29/1966,9367.27
5/31/1966,8869.55
6/30/1966,8702.45
7/29/1966,8449.13
8/31/1966,7813.07
9/30/1966,7672.45
10/31/1966,7949.37
11/30/1966,7796.9
12/30/1966,7738.78
1/31/1967,8371.13
2/28/1967,8267.51
3/31/1967,8503.77
4/28/1967,8782.26
5/31/1967,8321.55
6/30/1967,8371.49
7/31/1967,8773.13
8/31/1967,8718.41
9/29/1967,8937.14
10/31/1967,8459.44
11/30/1967,8396.74
12/29/1967,8652.05
1/31/1968,8129.57
2/29/1968,7963.96
3/29/1968,7942.35
4/30/1968,8593.27
5/31/1968,8444.19
6/28/1968,8384.31
7/30/1968,8198.84
8/30/1968,8295.87
9/30/1968,8639.5
10/31/1968,8742.94
11/29/1968,9017.49
12/31/1968,8614.82
1/31/1969,8611.55
2/28/1969,8193.77
3/28/1969,8397.4
4/30/1969,8482.36
5/29/1969,8346.71
6/30/1969,7731.17
7/31/1969,7180.88
8/29/1969,7328.17
9/30/1969,7102.02
10/31/1969,7436.65
11/28/1969,7019.44
12/31/1969,6879.57
1/30/1970,6378.72
2/27/1970,6631.08
3/31/1970,6664.06
4/30/1970,6195.49
5/29/1970,5880.32
6/30/1970,5708.78
7/31/1970,6099.86
8/31/1970,6352.95
9/30/1970,6288.3
10/30/1970,6214.68
11/30/1970,6498.18
12/31/1970,6830.54
1/29/1971,7071.38
2/26/1971,7137.55
3/31/1971,7326.62
4/30/1971,7610.42
5/28/1971,7299.74
6/30/1971,7112.75
7/30/1971,6834.83
8/31/1971,7132.92
9/30/1971,7046.51
10/29/1971,6647.46
11/30/1971,6586.77
12/31/1971,7018.8
1/31/1972,7113.18
2/29/1972,7282.43
3/30/1972,7363.23
4/28/1972,7450.67
5/31/1972,7483.78
6/30/1972,7219.57
7/31/1972,7151.93
8/31/1972,7435.73
9/29/1972,7337.55
10/31/1972,7320.1
11/30/1972,7781.96
12/29/1972,7777.45
1/31/1973,7599.45
2/28/1973,7214.32
3/30/1973,7117.29
4/30/1973,6848.47
5/31/1973,6653.88
6/29/1973,6537.61
7/31/1973,6776.61
8/31/1973,6377.4
9/28/1973,6790.08
10/31/1973,6797.89
11/30/1973,5805.09
12/31/1973,5968.06
1/31/1974,5949.45
2/28/1974,5908.01
3/29/1974,5739.96
4/30/1974,5649
5/31/1974,5348.69
6/28/1974,5306.62
7/31/1974,4968.59
8/30/1974,4397.93
9/30/1974,3892.94
10/31/1974,4220.44
11/29/1974,3892.8
12/31/1974,3847.69
1/31/1975,4376.84
2/28/1975,4561.75
3/31/1975,4723.38
4/30/1975,5031.35
5/30/1975,5069.68
6/30/1975,5314.18
7/31/1975,4971.48
8/29/1975,4985.18
9/30/1975,4711.72
10/31/1975,4934.83
11/28/1975,5043.46
12/31/1975,4977.06
1/30/1976,5684.23
2/27/1976,5648.35
3/31/1976,5793.84
4/30/1976,5758.17
5/28/1976,5593.4
6/30/1976,5721.04
7/30/1976,5588.03
8/31/1976,5497.29
9/30/1976,5570.75
10/29/1976,5400.51
11/30/1976,5292.25
12/31/1976,5593.83
1/31/1977,5286.62
2/28/1977,5134.53
3/31/1977,5005.84
4/29/1977,5006.09
5/31/1977,4829.43
6/30/1977,4891.77
7/29/1977,4728.37
8/31/1977,4561.59
9/30/1977,4470.84
10/31/1977,4305.03
11/30/1977,4343.58
12/30/1977,4337.26
1/31/1978,3991.93
2/28/1978,3823.32
3/31/1978,3871.07
4/28/1978,4246.27
5/31/1978,4223.3
6/30/1978,4070.31
7/31/1978,4253
8/31/1978,4305.11
9/29/1978,4219.13
10/31/1978,3827.07
11/30/1978,3841.67
12/29/1978,3853.27
1/31/1979,3981.74
2/28/1979,3793.07
3/30/1979,4002.76
4/30/1979,3923.99
5/31/1979,3726.98
6/29/1979,3773.82
7/31/1979,3752.2
8/31/1979,3897.56
9/28/1979,3816.45
10/31/1979,3515.04
11/30/1979,3511.01
12/31/1979,3543.64
1/31/1980,3648.11
2/29/1980,3545.04
3/31/1980,3178.84
4/30/1980,3268.78
5/30/1980,3370.68
6/30/1980,3400.88
7/31/1980,3664.98
8/29/1980,3627.97
9/30/1980,3597.08
10/31/1980,3532.84
11/28/1980,3764.86
12/31/1980,3619.75
1/30/1981,3528.35
2/27/1981,3592.91
3/31/1981,3675.8
4/30/1981,3628.79
5/29/1981,3578.85
6/30/1981,3494.06
7/31/1981,3369.1
8/31/1981,3094.73
9/30/1981,2955.36
10/30/1981,2957.95
11/30/1981,3074.47
12/31/1981,3016.46
1/29/1982,2993.46
2/26/1982,2823.96
3/31/1982,2821.4
4/30/1982,2896.89
5/28/1982,2772.18
6/30/1982,2712.47
7/30/1982,2687.49
8/31/1982,2989.49
9/30/1982,2966.63
10/29/1982,3272.62
11/30/1982,3436.56
12/31/1982,3474.75
1/31/1983,3564.26
2/28/1983,3682.83
3/31/1983,3740.46
4/29/1983,4029.97
5/31/1983,3919.94
6/30/1983,3979.71
7/29/1983,3890.01
8/31/1983,3933.15
9/30/1983,3968.23
10/31/1983,3931
11/30/1983,4085.96
12/30/1983,4026.33
1/31/1984,3881.59
2/29/1984,3653.93
3/30/1984,3679.21
4/30/1984,3679.79
5/31/1984,3462.58
6/29/1984,3538.66
7/31/1984,3471.77
8/31/1984,3796.8
9/28/1984,3724.18
10/31/1984,3715.63
11/30/1984,3658.89
12/31/1984,3728.53
1/31/1985,3952.45
2/28/1985,3925.36
3/29/1985,3858.13
4/30/1985,3813.65
5/31/1985,3972.64
6/28/1985,4021.94
7/31/1985,4050.52
8/30/1985,4002.7
9/30/1985,3975.51
10/31/1985,4097.06
11/29/1985,4376.6
12/31/1985,4585.59
1/31/1986,4644.94
2/28/1986,5067.04
3/31/1986,5416.62
4/30/1986,5323.26
5/30/1986,5584.53
6/30/1986,5601.31
7/31/1986,5253.85
8/29/1986,5607.7
9/30/1986,5197.74
10/31/1986,5516.59
11/28/1986,5618.79
12/31/1986,5560.09
1/30/1987,6288.86
2/27/1987,6457.82
3/31/1987,6662.3
4/30/1987,6574.13
5/29/1987,6565.8
6/30/1987,6905.15
7/31/1987,7324.16
8/31/1987,7543.18
9/30/1987,7315.96
10/30/1987,5602.87
11/30/1987,5148.78
12/31/1987,5444.42
1/29/1988,5484.61
2/29/1988,5787.21
3/31/1988,5529.95
4/29/1988,5624.12
5/31/1988,5601.64
6/30/1988,5881.61
7/29/1988,5821.3
8/31/1988,5532.47
9/30/1988,5715.33
10/31/1988,5792.67
11/30/1988,5695.89
12/30/1988,5831.82
1/31/1989,6267.86
2/28/1989,6018.42
3/31/1989,6077.32
4/28/1989,6367.36
5/31/1989,6491.94
6/30/1989,6371.56
7/31/1989,6930.85
8/31/1989,7118.97
9/29/1989,6980.95
10/31/1989,6824.43
11/30/1989,6965.67
12/29/1989,7075.22
1/31/1990,6589.28
2/28/1990,6651.33
3/30/1990,6816.49
4/30/1990,6679.08
5/31/1990,7215.12
6/29/1990,7186.29
7/31/1990,7219.64
8/31/1990,6437.64
9/28/1990,5988.97
10/31/1990,5928.44
11/30/1990,6199.29
12/31/1990,6378.54
1/31/1991,6587.95
2/28/1991,6928.65
3/28/1991,6994.43
4/30/1991,6921.79
5/31/1991,7235.06
6/28/1991,6926.06
7/31/1991,7196.81
8/30/1991,7220.28
9/30/1991,7125.34
10/31/1991,7238.39
11/29/1991,6807.2
12/31/1991,7446.5
1/31/1992,7563.76
2/28/1992,7640.05
3/31/1992,7526.75
4/30/1992,7803.08
5/29/1992,7879.59
6/30/1992,7670.28
7/31/1992,7827.58
8/31/1992,7491.65
9/30/1992,7503.24
10/30/1992,7373.03
11/30/1992,7542.7
12/31/1992,7538.67
1/29/1993,7521.87
2/26/1993,7633.29
3/31/1993,7751.82
4/30/1993,7713.27
5/28/1993,7927.03
6/30/1993,7890.58
7/30/1993,7943.07
8/31/1993,8171.29
9/30/1993,7939.7
10/29/1993,8186.07
11/30/1993,8187.92
12/31/1993,8343.81
1/31/1994,8818.08
2/28/1994,8464.77
3/31/1994,8004.4
4/29/1994,8094.07
5/31/1994,8257.05
6/30/1994,7937.05
7/29/1994,8220.36
8/31/1994,8511.14
9/30/1994,8336.02
10/31/1994,8471.18
11/30/1994,8094.27
12/30/1994,8300.37
1/31/1995,8287.55
2/28/1995,8613.63
3/31/1995,8899.05
4/28/1995,9218.73
5/31/1995,9506.88
6/30/1995,9681.46
7/31/1995,10005.24
