DATASET,SERIES_CODE,SERIES_CODE,COUNTRY,INDEX_TYPE,COICOP_1999,TYPE_OF_TRANSFORMATION,FREQUENCY,SCALE,2017,2017-Q1,2017-M01,2017-M02,2017-M03,2017-Q2,2017-M04,2017-M05,2017-M06,2017-Q3,2017-M07,2017-M08,2017-M09,2017-Q4,2017-M10,2017-M11,2017-M12,2018,2018-Q1,2018-M01,2018-M02,2018-M03,2018-Q2,2018-M04,2018-M05,2018-M06,2018-Q3,2018-M07,2018-M08,2018-M09,2018-Q4,2018-M10,2018-M11,2018-M12,2019,2019-Q1,2019-M01,2019-M02,2019-M03,2019-Q2,2019-M04,2019-M05,2019-M06,2019-Q3,2019-M07,2019-M08,2019-M09,2019-Q4,2019-M10,2019-M11,2019-M12,2020,2020-Q1,2020-M01,2020-M02,2020-M03,2020-Q2,2020-M04,2020-M05,2020-M06,2020-Q3,2020-M07,2020-M08,2020-M09,2020-Q4,2020-M10,2020-M11,2020-M12,2021,2021-Q1,2021-M01,2021-M02,2021-M03,2021-Q2,2021-M04,2021-M05,2021-M06,2021-Q3,2021-M07,2021-M08,2021-M09,2021-Q4,2021-M10,2021-M11,2021-M12,2022,2022-Q1,2022-M01,2022-M02,2022-M03,2022-Q2,2022-M04,2022-M05,2022-M06,2022-Q3,2022-M07,2022-M08,2022-M09,2022-Q4,2022-M10,2022-M11,2022-M12,2023,2023-Q1,2023-M01,2023-M02,2023-M03,2023-Q2,2023-M04,2023-M05,2023-M06,2023-Q3,2023-M07,2023-M08,2023-M09,2023-Q4,2023-M10,2023-M11,2023-M12,2024,2024-Q1,2024-M01,2024-M02,2024-M03,2024-Q2,2024-M04,2024-M05,2024-M06,2024-Q3,2024-M07,2024-M08,2024-M09,2024-Q4,2024-M10,2024-M11,2024-M12,2025,2025-Q1,2025-M01,2025-M02,2025-M03,2025-Q2,2025-M04,2025-M05,2025-M06,2025-Q3,2025-M07,2025-M08,2025-M09,2025-Q4,2025-M10,2025-M11,2025-M12
IMF.STA:CPI(5.0.0),EGY.CPI.CP05.WGT_PT.M,EGY.CPI.CP05.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Furnishings, household equipment and routine household maintenance","Weight, Percent",Monthly,Units,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,,4.073959260407396,4.073959260407396,4.073959260407396,,4.073959260407396,4.073959260407396,4.073959260407396,,4.070407041,4.070407041,4.073959260407396,,4.073959260407396,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP12.POP_PCH_PA_PT.M,EGY.CPI.CP12.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Miscellaneous goods and services,"Period average, Period-over-period percent change",Monthly,Units,,,4.890799540895201,4.763926762243078,1.055765200684017,,0.2759387150276869,0,0.1946880059511145,,-0.339090186,0.1619025560793723,2.310563732611897,,-0.122508051,10.95197421335038,-0.039293496,,,2.493958617839092,-0.036289223,0.038970357,,0.4097505565884603,0.090463316,0.1693870574485525,,2.528701521469046,0.8031253712954111,0.6139131806668031,,0.3824582925208303,0.4547075350158587,0.1875596573544965,,,2.060428090594129,0.1166460246858578,-0.125046279,,0.6979983773465096,-0.077709601,0.3209687421355509,,1.151823472426593,0.8642732491332587,-0.063160031,,0.138211723,0.247935352,-0.016770321,,,0.3888557808643558,0.1139139673985811,0.5182110164165954,,0.094109744,0.025691443,0.8349621443076946,,0.6900938368377501,0.064460391,0.7091758545824514,,4.797453664364077,-0.137132563,-0.328455154,,,0.1866787678285617,0.1044103627383849,0.004111969,,0.353045013,0.1759014951627089,0.1755926251097454,,1.314636283961437,0.08650519,0.1728608470181504,,0.1725625539257981,0.2583979328165375,0.5154639175257732,,,0.2564102564102564,0.5115089514066496,1.526717557251908,,2.088554720133668,1.554828150572831,1.692183723,,0.9508716323296355,1.098901098901099,2.562111801242236,,1.135503407,1.721556886227545,2.133922001,,,3.890489913544669,3.051317614424411,3.903095558546433,,1.360103626943005,1.533546325878594,1.699181875393329,,1.423267326732673,1.037217815741306,1.147342995169082,,1.313432835820896,1.178550383028874,1.863715783,,,1.886792452830189,4.320987654320988,1.022054868208714,,1.916932907348243,1.149425287356322,1.084710743801653,,1.021972406745018,1.922104198280223,0.9925558312655087,,1.572481572481572,1.161103047895501,0.7173601147776184,,,1.329534662867996,0.6091846298031865,0.5589194224499301,,1.482167670217693,1.095390232770424,0.4966139954853273,,0.8535489667565139,0.5345211581291759,0.9304386353566681,,0.6875524025640913,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP12.WGT_PT.M,EGY.CPI.CP12.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Miscellaneous goods and services,"Weight, Percent",Monthly,Units,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,,4.516954830451695,4.516954830451695,4.516954830451695,,4.516954830451695,4.516954830451695,4.516954830451695,,4.520452045,4.520452045,4.516954830451695,,4.516954830451695,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP05.POP_PCH_PA_PT.M,EGY.CPI.CP05.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change",Monthly,Units,,,8.004580569136332,2.145260957848731,0,,0,0.096615979,0.3181033275665372,,0.060337652,0,8.420709317265963,,0,2.036743114791397,0,,,0,-0.135478636,0,,0.5583589744981228,0.3856720598405431,0.8658172823872828,,2.239108478207565,0.7229875597974562,-0.325254268,,0.2288853420797766,0.2716511084834436,-0.009201397,,,0.053897721,-0.308325287,0.007912883,,0.4491399551264788,0.077939918,0.1751337938359836,,0.278717055,0.3343178401190253,0.030524881,,0.4400547699857929,0.2245193959741279,0.096472351,,,0.000657984,0.074948679,0.2651638567198103,,1.491905080520848,0.5528756237544254,0.037377619,,-0.284211369,0.4133348643554178,0.5500207878518059,,1.036961216716136,0.1244518555265959,-0.047965172,,,0.037780012,0.094986609,0.1933811412289974,,0.1874414245548266,0.09354537,0.4672897196261682,,0.186046512,0.3714020427112349,0.1850138760407031,,0.1846722068328717,0.184331797,0.2759889604415823,,,0.8256880733944954,0.818926297,1.444043321299639,,2.580071174377224,2.168256721595837,1.952461799660441,,1.665278934221482,2.293202293202293,3.282626100880705,,1.705426356589147,2.134146341463415,2.910447761,,,3.770848440899202,4.192872117400419,4.292421193829645,,1.864951768488746,3.282828282828283,3.239608802,,1.420959147424512,2.510215995329831,1.480637813211845,,2.300785634118967,1.481075150850247,1.837837837837838,,,1.910828025477707,4.6875,1.592039800995025,,1.665034280117532,2.312138728323699,0.2824858757062147,,1.361502347,1.296896711440482,1.417466849565615,,1.127141568981064,1.783325902808738,0.657030223,,,1.610095735422106,0.4282655246252677,0.5970149253731343,,1.356506994,1.129234629861982,0.2481389578163772,,0.5775577557755776,1.681706316652994,1.048810004033885,,0.6811050260502994,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP05.YOY_PCH_PA_PT.M,EGY.CPI.CP05.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change",Monthly,Units,,,29.12907535495778,31.50532947181124,31.09876963407427,,30.24865665243799,29.22067948330891,28.20062849905036,,27.88697373986809,24.93725761946365,35.32400839331734,,31.91323116828975,25.88737183960218,22.62807226579914,,,13.53969583475393,11.00453681408698,11.00453681408698,,11.62434060748851,11.94668611403777,12.55788947760602,,15.00878912049349,15.84028835850835,6.495810259,,6.739563558624039,4.893119379372149,4.883467748,,,4.939997546720392,4.758366203569974,4.766655610197256,,4.652865851640294,4.332052633000024,3.617633933,,1.630809870322829,1.238637047216888,1.599998352550118,,1.814056540009105,1.766199834856626,1.873749888344694,,,1.819541788274422,2.210996537833517,2.473914517599762,,3.537698880206873,4.029053419786279,3.885997514616505,,3.302819123999272,3.384173953913159,3.921086613554131,,4.538680527584825,4.434305583,4.283608639270736,,,4.322320575429018,4.343208954191013,4.268506648887244,,2.928355655786713,2.458174097281784,2.898489606051303,,3.383757047328604,3.340583771079714,2.965446828774918,,2.096890236483368,2.157949805,2.489053519870859,,,3.296268068501578,4.043361110104713,5.342080599812559,,7.857811038353601,10.09345794392523,11.72093023255814,,13.37047353760446,15.54116558741906,19.11357340720222,,20.92165898617512,23.27506899724011,26.51376146788991,,,30.20928116469518,34.56678700361011,38.34519572953737,,37.38074588031223,38.87945670628183,40.63280599500416,,40.29484029484029,40.59247397918335,38.13953488372093,,38.94817073170732,38.05970149253731,36.62073966642495,,,34.17190775681342,34.80885311871227,31.31832797427653,,31.06060606060606,29.82885085574572,26.11012433,,26.03619381202569,24.54441913439636,24.46689113,,23.03894679100384,23.40540540540541,21.97452229299363,,,21.61458333333333,16.66666666666667,15.52399608227228,,15.17341040462428,13.84180790960452,13.80281690140845,,12.92264937471051,13.35162322816644,12.93958521190261,,12.44144810087205,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP06.WGT_PT.M,EGY.CPI.CP06.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Health,"Weight, Percent",Monthly,Units,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,,9.041909580904191,9.041909580904191,9.041909580904191,,9.041909580904191,9.041909580904191,9.041909580904191,,9.040904090409041,9.040904090409041,9.041909580904191,,9.041909580904191,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP02.WGT.M,EGY.CPI.CP02.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Alcoholic beverages, tobacco and narcotics",Weight,Monthly,Units,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.634,4.634,4.634,,,4.634,4.634,4.634,,4.634,4.634,4.634,,4.63,4.63,4.634,,4.634,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP02.POP_PCH_PA_PT.M,EGY.CPI.CP02.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change",Monthly,Units,,,0,0,7.191128688451888,,0,0,0,,8.096602716251716,0,0,,0,11.65532580444226,0,,,0,0,0,,0.001297146,0.2163570669089298,0.2341806005030182,,7.847313173170774,0.7369990024178521,0.1164385434406027,,0.7648931835468997,0.077273174,0.1870599932366533,,,0.052695827,0.006608624,0.1267481956230014,,0.015960687,8.47874E-05,0.025318381,,0.3698650642414014,0.315915864,0.19915712,,0.2084831113789281,0.1727464409443214,-0.021544743,,,0.011795355,0.007144318,6.096059319136107,,1.035065629184884,0.028942274,3.415662419981798,,1.003275694746403,-0.137327356,-0.524667474,,0.1201455914715572,-0.106977248,0.001527201,,,0.013931858,2.052496972343133,0.068987253,,0,-0.259291271,0.086655113,,1.558441558441558,0,-0.170502984,,0,-0.085397096,0,,,0.1709401709401709,0,1.791808873720137,,0.4191114836546521,0.667779633,0.4975124378109453,,3.96039604,2.53968254,2.941176470588235,,0.3759398496240602,0.074906367,0.2994011976047904,,,0.1492537313432836,0.1490312965722802,0.2232142857142857,,6.681514476614699,4.592901878914405,18.76247505,,7.507002801120448,5.784262636789995,1.625615763546798,,0.2423654871546292,15.66731141199226,1.295986622073579,,,-1.073049938,8.468919482686692,0.1923076923076923,,7.869481765834933,0,0.2135231316725979,,0.78125,0.105708245,0,,0.035198874,7.670654468684025,0.065359477,,,0.5878510777269758,5.876623376623377,-0.12266176,,0,0.092109303,0,,7.914110429447853,0.4832291074474133,0.7355021216407355,,0.5559431421878686,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP02.YOY_PCH_PA_PT.M,EGY.CPI.CP02.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change",Monthly,Units,,,26.55133869523661,26.55133869523661,35.65180831776969,,35.65180831776969,33.87799758332927,33.87799758332927,,43.31208362862469,43.31208362862469,25.19342794865716,,25.19342794865716,29.37499086656459,29.37499086656459,,,29.37499086656459,29.37499086656459,20.69561394636444,,20.69717954414937,20.95831642,21.24157733340747,,20.96197319547545,21.85346173123105,21.99534612720285,,22.92848021397427,10.18146252,10.38756795550761,,,10.44573759720241,10.45303654090887,10.59303377173529,,10.60925041624907,10.37054971485836,10.14056591238756,,2.504118215488674,2.075648475148176,2.159985797226383,,1.595872212879378,1.692794216871001,1.481054312631033,,,1.439569943196146,1.440113312304431,7.487724042481316,,8.582961943419317,8.614296230268874,12.29576246045752,,13.00443462672567,12.49386267,11.68122285261518,,11.58277168420405,11.27118649115186,11.29686445,,,11.29924202909649,13.57554140469925,7.123577237150392,,6.026137133726755,5.720622663648102,2.317417412653393,,2.879806473980719,3.021282877660627,3.388072102296589,,3.264004952768867,3.286313346577018,3.284735980917326,,,3.446879013145106,1.366337994826192,3.111495246326707,,3.543647363872083,4.506065857885615,4.935064935064935,,7.416879795396419,10.14492753623188,13.57813834329633,,14.00512382578992,14.18803418803419,14.52991452991453,,,14.50511945392491,14.67576791808874,12.90863369656329,,19.94991652754591,24.62686567164179,47.27722772277228,,52.3015873,57.12074303405573,55.11278195488722,,54.90636704,79.04191616766467,80.82089552238806,,,78.61400894187779,93.45238095238095,93.39272457312546,,95.54627696590118,86.95941450432468,57.75910364145658,,47.88952579468473,39.95073891625616,37.7120698,,37.42746615087041,27.92642140468227,26.37226578621544,,,28.49395077179808,25.42307692307692,25.02879078694818,,15.90747330960854,16.01423487544484,15.76704545454545,,23.96053558844257,24.42801830341429,25.34318901795143,,25.99567682,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP12.WGT.M,EGY.CPI.CP12.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Miscellaneous goods and services,Weight,Monthly,Units,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.517,4.517,4.517,,,4.517,4.517,4.517,,4.517,4.517,4.517,,4.52,4.52,4.517,,4.517,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP08.POP_PCH_PA_PT.M,EGY.CPI.CP08.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Communication,"Period average, Period-over-period percent change",Monthly,Units,,,0,0,0,,0,0,0,,3.076978961037307,0,0.5800077659835947,,7.038046633,0,0,,,0,0,0,,0.00452537,0.004016215,0.006144201,,0.019713425,0.009030064,-0.025869839,,0.005572048,0.001808522,0.000110839,,,0.003755605,0.004386715,0,,0.02626028,0,0.002284502,,0.013508827,0.2284128862416497,1.729822441,,0.013869955,-0.006813894,0.017833749,,,-0.023185658,-0.004065378,2.510520658410545,,-0.022095602,0.010040531,0.00905184,,-0.011062188,-0.011893374,0.002948044,,-0.004667449,-0.045748597,0.004679383,,,0.045840574,-0.192215126,-0.033098292,,0,0.2876318312559923,0,,0,0,0,,0,0.5736137667304015,0,,,0,0,0,,0.095057034,0,0,,0.094966762,0.09487666,0.09478673,,0.09469697,0.094607379,0.094517958,,,0.1888574126534466,0.2827521206409048,0.1879699248120301,,0,0.1876172607879925,0.2808988764044944,,0,0.1867413632119514,0,,0.093196645,0.372439479,0.092764378,,,11.77015755329008,0.4145936981757877,0.1651527663088357,,0.1648804616652927,0.082304527,0.082236842,,0.082169269,0,0.2463054187192118,,0.081900082,0.2454991816693944,11.18367346938776,,,0.073421439,0,0,,0.073367572,0.073313783,0,,0,0,0.1465201465201465,,0.024218439,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP08.YOY_PCH_PA_PT.M,EGY.CPI.CP08.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Communication,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,1.802793261276793,1.802793261276793,1.802793261276793,,1.767411032693722,1.767411032693722,1.767411032693722,,4.873506035976245,4.859241307214558,3.736827660021275,,11.00539238314456,10.97151656865043,10.97151656865043,,,10.97151656865043,10.97151656865043,10.97151656865043,,10.97653844088097,10.98099549715946,10.98781439214744,,7.695913297828172,7.705638308223887,7.056837064335306,,0.023127935,0.024936875,0.025047741,,,0.028804287,0.033192265,0.033192265,,0.054933405,0.050915145,0.047053718,,0.040847424,0.2603000415619364,2.021017883651145,,2.029483020681515,2.020685773517371,2.038766788592992,,,2.011277288781895,2.002655579515692,4.563453319966791,,4.512904014603194,4.523397664686689,4.530470955457734,,4.504790227010175,4.254230983036549,2.484504486849887,,2.465509155460457,2.425611795737616,2.412140758269854,,,2.482848393959551,2.290019333324275,-0.248128263,,-0.226082616,0.050853293,0.04179767,,0.052865705,0.064766783,0.061816916,,0.066487468,0.6865452975604581,0.6818340085424376,,,0.6357020250323057,0.829511598,0.862895494,,0.9587727708533078,0.6692160611854685,0.6692160611854685,,0.7648183556405354,0.8604206500956023,0.9560229445506692,,1.051625239005736,0.5703422053231939,0.6653992395437262,,,0.8555133079847909,1.140684410646388,1.330798479087452,,1.234567901234568,1.424501424501425,1.709401709401709,,1.612903225806452,1.706161137440758,1.609848484848485,,1.608325449385052,1.890359168241966,1.888574126534466,,,13.66635249764373,13.81578947368421,13.78986866791745,,13.97748592870544,13.85767790262172,13.63211951447246,,13.72549019607843,13.51351351351351,13.79310344827586,,13.78026070763501,13.63636363636364,26.22798887859129,,,13.01824212271973,12.55161023947151,12.36603462489695,,12.26337448559671,12.25328947368421,12.16105176663928,,12.06896551724138,12.06896551724138,11.95741195741196,,11.89288592952373,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP06.WGT.M,EGY.CPI.CP06.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Health,Weight,Monthly,Units,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.042,9.042,9.042,,,9.042,9.042,9.042,,9.042,9.042,9.042,,9.04,9.04,9.042,,9.042,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP01.WGT_PT.M,EGY.CPI.CP01.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Food and non-alcoholic beverages,"Weight, Percent",Monthly,Units,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87164128358716,35.87164128358716,35.87164128358716,,35.87358735873587,35.87358735873587,35.87164128358716,,35.87164128358716,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP01.WGT.M,EGY.CPI.CP01.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Food and non-alcoholic beverages,Weight,Monthly,Units,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.872,35.872,35.872,,,35.872,35.872,35.872,,35.872,35.872,35.872,,35.87,35.87,35.872,,35.872,,
