Price,Open,High,Low,Close,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
3/25/2021,27628.08008,28032.00977,27505.08008,27899.60938,2595000000.00
3/26/2021,28043.65039,28415.15039,28014.28906,28336.42969,2415400000.00
3/29/2021,28317.32031,28484.66016,28132.35938,28338.30078,2847700000.00
3/30/2021,28552.76953,28694.15039,28371.23047,28577.5,2269800000.00
3/31/2021,28802.5293,28802.5293,28332.7793,28378.34961,2703800000.00
4/1/2021,28594.55078,28938.74023,28511.65039,28938.74023,2233000000.00
4/7/2021,29101.40039,29101.40039,28598.85938,28674.80078,2223600000.00
4/8/2021,28604.11914,29054.82031,28587.10938,29008.07031,2522300000.00
4/9/2021,29152.43945,29152.43945,28604.55078,28698.80078,1897300000.00
4/12/2021,28791.9707,28791.9707,28274.26953,28453.2793,1992300000.00
4/13/2021,28557.83984,28877.15039,28452.11914,28497.25,2062100000.00
4/14/2021,28796.55078,28979.34961,28685.06055,28900.83008,1941500000.00
4/15/2021,28872.82031,28884.57031,28530.99023,28793.14063,1901900000.00
4/16/2021,28827.16992,29079.17969,28711.10938,28969.71094,2192400000.00
4/19/2021,28960.13086,29319.75977,28806.75977,29106.15039,2020100000.00
4/20/2021,28962.80078,29220.18945,28885.55078,29135.73047,2014200000.00
4/21/2021,28702.26953,28778.35938,28506.75977,28621.91992,2202000000.00
4/22/2021,28716.98047,28848.01953,28597,28755.33984,1934900000.00
4/23/2021,28798.44922,29078.75,28748.57031,29078.75,1901000000.00
4/26/2021,29106.44922,29238.99023,28908.65039,28952.83008,1786400000.00
4/27/2021,28895.38086,29045.10938,28793.2207,28941.53906,1834900000.00
4/28/2021,28991.93945,29071.33984,28887.33008,29071.33984,2074100000.00
4/29/2021,29268.21094,29405.11914,29162.86914,29303.25977,1838100000.00
4/30/2021,29143.42969,29154.75,28701.68945,28724.88086,2577600000.00
5/3/2021,28659.91016,28684.83008,28256.0293,28357.53906,1726000000.00
5/4/2021,28438.15039,28577.51953,28321.33984,28557.14063,1921100000.00
5/5/2021,28427.66992,28677.35938,28325.96094,28417.98047,1720800000.00
5/6/2021,28647.9707,28753.9707,28384.11914,28637.46094,2478800000.00
5/7/2021,28721.13086,28884.0293,28530.71094,28610.65039,2205300000.00
5/10/2021,28776.99023,28842.10938,28453.14063,28595.66016,2358800000.00
5/11/2021,28286.56055,28286.56055,27910.71094,28013.81055,2383400000.00
5/12/2021,28073.91992,28231.03906,27897.4707,28231.03906,2132300000.00
5/13/2021,27920.00977,28060.92969,27718.66992,27718.66992,2167400000.00
5/14/2021,27872.68945,28064.00977,27715.88086,28027.57031,1880800000.00
5/17/2021,28130.50977,28268.39063,28074.14063,28194.08984,1857000000.00
5/18/2021,28438.0293,28617.33984,28438.0293,28593.81055,2066000000.00
5/20/2021,28413.49023,28508.24023,28293.23047,28450.28906,2465800000.00
5/21/2021,28584.33984,28584.33984,28286.91992,28458.43945,1653200000.00
5/24/2021,28417.99023,28444.35938,28195.51953,28412.25977,1719600000.00
5/25/2021,28461.5,28929.24023,28461.5,28910.85938,2352100000.00
5/26/2021,29056.2793,29261.85938,29027.94922,29166.00977,2518500000.00
5/27/2021,28998.39063,29157.94922,28950.7207,29113.19922,3805000000.00
5/28/2021,29219.46094,29336.13086,29033.7207,29124.41016,2591600000.00
5/31/2021,29225.46094,29225.46094,28909.51953,29151.80078,2188600000.00
6/1/2021,29159.06055,29480.16016,29036.44922,29468,1832000000.00
6/2/2021,29414.64063,29490.60938,29208.73047,29297.61914,1933200000.00
6/3/2021,29365.32031,29377.90039,28902.66992,28966.0293,2241800000.00
6/4/2021,28837.94922,29023.17969,28737.9707,28918.09961,3054600000.00
6/7/2021,28985.59961,29003.99023,28615.60938,28787.2793,2573200000.00
6/8/2021,28900.51953,28979.19922,28638.31055,28781.38086,1626900000.00
6/9/2021,28771.14063,28859.58008,28687.68945,28742.63086,1807000000.00
6/10/2021,28792.01953,28954.40039,28664.93945,28738.88086,1940100000.00
6/11/2021,28864.90039,28965.15039,28743.82031,28842.13086,2038600000.00
6/15/2021,28946.43945,28946.43945,28453.48047,28638.5293,2376500000.00
6/16/2021,28609.36914,28648.64063,28403.64063,28436.83984,2053800000.00
6/17/2021,28240.88086,28558.58984,28216.08984,28558.58984,1888000000.00
6/18/2021,28586.03906,28830.84961,28532.08008,28801.26953,3761400000.00
6/21/2021,28501.64063,28590.2207,28314.92969,28489,2182700000.00
6/22/2021,28575.16016,28579,28299.66016,28309.75977,1980100000.00
6/23/2021,28468.24023,28893.78906,28406.60938,28817.07031,2293400000.00
6/24/2021,28865.46094,28993.36914,28782.33984,28882.46094,1723200000.00
6/25/2021,29002.66992,29305.16992,28971.59961,29288.2207,2149400000.00
6/28/2021,29366.49023,29394.68945,29209.42969,29268.30078,1512600000.00
6/29/2021,29291.89063,29291.89063,28924.60938,28994.09961,2356500000.00
6/30/2021,29107.90039,29146.2793,28827.69922,28827.94922,2051500000.00
7/2/2021,28859.01953,28859.01953,28231.73047,28310.41992,2816200000.00
7/5/2021,28098.91016,28338.78906,28042.71094,28143.5,1827200000.00
7/6/2021,28136.63086,28151.34961,27904.5293,28072.85938,1904200000.00
7/7/2021,27777.81055,27969.41016,27703.41016,27960.61914,2040700000.00
7/8/2021,27881.5,27921.06055,27110.61914,27153.13086,2948600000.00
7/9/2021,27131.57031,27450.78906,26861.86914,27344.53906,2500000000.00
7/12/2021,27672.69922,27741.18945,27420.34961,27515.24023,2054200000.00
7/13/2021,27694.0293,28052.32031,27612.68945,27963.41016,1995600000.00
7/14/2021,27965.39063,27965.39063,27708.71094,27787.46094,1865700000.00
7/15/2021,27801.40039,28181.21094,27741.08984,27996.26953,2081500000.00
7/16/2021,27972.56055,28218.5293,27878.5293,28004.67969,1968800000.00
7/19/2021,27786.53906,27786.53906,27397.28906,27489.7793,1874200000.00
7/20/2021,27395.83008,27532.85938,27121.49023,27259.25,2263400000.00
7/21/2021,27339.2207,27371.5,26971.0293,27224.58008,1672500000.00
7/22/2021,27464.2793,27759.71094,27455.42969,27723.83984,1807200000.00
7/23/2021,27740.94922,27740.94922,27222.03906,27321.98047,1182700000.00
7/26/2021,26825.73047,26878.75,26177.40039,26192.32031,2695200000.00
7/27/2021,26011.50977,26323.60938,24748.83984,25086.42969,4657400000.00
7/28/2021,25356.74023,25520.75,24848.42969,25473.88086,3391800000.00
7/29/2021,26221.35938,26335.35938,25857.41992,26315.32031,3272200000.00
7/30/2021,26042.83984,26151,25636.89063,25961.0293,2425100000.00
8/2/2021,26054.81055,26300.55078,25743.08984,26235.80078,1768600000.00
8/3/2021,26289.06055,26289.06055,25774.61914,26194.82031,2010000000.00
8/4/2021,26161.83008,26650.82031,26009.83008,26426.55078,1776500000.00
8/5/2021,26390.00977,26569.36914,26126.36914,26204.68945,1695600000.00
8/6/2021,26262.9707,26276.86914,26002.41016,26179.40039,1559600000.00
8/9/2021,25969.23047,26527.24023,25920.84961,26283.40039,1585100000.00
8/10/2021,26456.60938,26610.94922,26138.86914,26605.61914,1735300000.00
8/11/2021,26491.74023,26822.4707,26454.44922,26660.16016,2414400000.00
8/12/2021,26623.76953,26713.24023,26385.44922,26517.82031,1655000000.00
8/13/2021,26296.18945,26521.94922,26200.24023,26391.61914,1336200000.00
8/16/2021,26365.18945,26449.71094,26046.90039,26181.46094,1648300000.00
8/17/2021,26137.90039,26258.78906,25615.38086,25745.86914,2291300000.00
8/18/2021,25800.0293,26025.14063,25708.94922,25867.00977,1756900000.00
8/19/2021,25787.83984,25832.91992,25183.66992,25316.33008,2312900000.00
8/20/2021,25241.32031,25244.75,24581.59961,24849.7207,2855800000.00
8/23/2021,25169.44922,25458.33008,25036.99023,25109.58984,2185000000.00
8/24/2021,25428.67969,25727.91992,25361.75,25727.91992,2052900000.00
8/25/2021,25930.05078,25982.64063,25548.4707,25693.94922,1716400000.00
8/26/2021,25673.7793,25706.61914,25255.83008,25415.68945,1834100000.00
