id,region,ticker,date,Adj Close,price_usd,high_usd,low_usd,open_usd
1480,egypt,egx30,2020-01-19,,,,,
1481,egypt,egx30,2020-01-20,,,,,
1482,egypt,egx30,2020-01-21,,,,,
1483,egypt,egx30,2020-01-22,,,,,
1484,egypt,egx30,2020-01-23,,,,,
1485,egypt,egx30,2020-01-24,,,,,
1486,egypt,egx30,2020-01-25,,,,,
1487,egypt,egx30,2020-01-26,,,,,
1488,egypt,egx30,2020-01-27,,,,,
1489,egypt,egx30,2020-01-28,,,,,
1490,egypt,egx30,2020-01-29,,,,,
1491,egypt,egx30,2020-01-30,,,,,
1492,egypt,egx30,2020-01-31,,,,,
1493,egypt,egx30,2020-02-01,,,,,
1494,egypt,egx30,2020-02-02,,,,,
1495,egypt,egx30,2020-02-03,,,,,
1496,egypt,egx30,2020-02-04,,,,,
1497,egypt,egx30,2020-02-05,,,,,
1498,egypt,egx30,2020-02-06,,,,,
1499,egypt,egx30,2020-02-07,,,,,
1500,egypt,egx30,2020-02-08,,,,,
1501,egypt,egx30,2020-02-09,,,,,
1502,egypt,egx30,2020-02-10,,,,,
1503,egypt,egx30,2020-02-11,,,,,
1504,egypt,egx30,2020-02-12,,,,,
1505,egypt,egx30,2020-02-13,,,,,
1506,egypt,egx30,2020-02-14,,,,,
1507,egypt,egx30,2020-02-15,,,,,
1508,egypt,egx30,2020-02-16,,,,,
1509,egypt,egx30,2020-02-17,,,,,
1510,egypt,egx30,2020-02-18,,,,,
1511,egypt,egx30,2020-02-19,,,,,
1512,egypt,egx30,2020-02-20,,,,,
1513,egypt,egx30,2020-02-21,,,,,
1514,egypt,egx30,2020-02-22,,,,,
1515,egypt,egx30,2020-02-23,,,,,
1516,egypt,egx30,2020-02-24,,,,,
1517,egypt,egx30,2020-02-25,,,,,
1518,egypt,egx30,2020-02-26,,,,,
1519,egypt,egx30,2020-02-27,,,,,
1520,egypt,egx30,2020-02-28,,,,,
1521,egypt,egx30,2020-02-29,,,,,
1522,egypt,egx30,2020-03-01,,,,,
1523,egypt,egx30,2020-03-02,,,,,
1524,egypt,egx30,2020-03-03,,,,,
1525,egypt,egx30,2020-03-04,,,,,
1526,egypt,egx30,2020-03-05,,,,,
1527,egypt,egx30,2020-03-06,,,,,
1528,egypt,egx30,2020-03-07,,,,,
1529,egypt,egx30,2020-03-08,,,,,
1530,egypt,egx30,2020-03-09,,,,,
1531,egypt,egx30,2020-03-10,,,,,
1532,egypt,egx30,2020-03-11,,,,,
1533,egypt,egx30,2020-03-12,,,,,
1534,egypt,egx30,2020-03-13,,,,,
1535,egypt,egx30,2020-03-14,,,,,
1536,egypt,egx30,2020-03-15,,,,,
1537,egypt,egx30,2020-03-16,,,,,
1538,egypt,egx30,2020-03-17,,,,,
1539,egypt,egx30,2020-03-18,,,,,
1540,egypt,egx30,2020-03-19,,,,,
1541,egypt,egx30,2020-03-20,,,,,
1542,egypt,egx30,2020-03-21,,,,,
1543,egypt,egx30,2020-03-22,,,,,
1544,egypt,egx30,2020-03-23,,,,,
1545,egypt,egx30,2020-03-24,,,,,
1546,egypt,egx30,2020-03-25,,,,,
1547,egypt,egx30,2020-03-26,,,,,
1548,egypt,egx30,2020-03-27,,,,,
1549,egypt,egx30,2020-03-28,,,,,
1550,egypt,egx30,2020-03-29,,,,,
1551,egypt,egx30,2020-03-30,,,,,
1552,egypt,egx30,2020-03-31,,,,,
1553,egypt,egx30,2020-04-01,,,,,
1554,egypt,egx30,2020-04-02,,,,,
1555,egypt,egx30,2020-04-03,,,,,
1556,egypt,egx30,2020-04-04,,,,,
1557,egypt,egx30,2020-04-05,,,,,
1558,egypt,egx30,2020-04-06,,,,,
1559,egypt,egx30,2020-04-07,,,,,
1560,egypt,egx30,2020-04-08,,,,,
1561,egypt,egx30,2020-04-09,,,,,
1562,egypt,egx30,2020-04-10,,,,,
1563,egypt,egx30,2020-04-11,,,,,
1564,egypt,egx30,2020-04-12,,,,,
1565,egypt,egx30,2020-04-13,,,,,
1566,egypt,egx30,2020-04-14,,,,,
1567,egypt,egx30,2020-04-15,,,,,
1568,egypt,egx30,2020-04-16,,,,,
1569,egypt,egx30,2020-04-17,,,,,
1570,egypt,egx30,2020-04-18,,,,,
1571,egypt,egx30,2020-04-19,,,,,
1572,egypt,egx30,2020-04-20,,,,,
1573,egypt,egx30,2020-04-21,,,,,
1574,egypt,egx30,2020-04-22,,,,,
1575,egypt,egx30,2020-04-23,,,,,
1576,egypt,egx30,2020-04-24,,,,,
1577,egypt,egx30,2020-04-25,,,,,
1578,egypt,egx30,2020-04-26,,,,,
1579,egypt,egx30,2020-04-27,,,,,
1580,egypt,egx30,2020-04-28,,,,,
1581,egypt,egx30,2020-04-29,,,,,
1582,egypt,egx30,2020-04-30,,,,,
1583,egypt,egx30,2020-05-01,,,,,
1584,egypt,egx30,2020-05-02,,,,,
1585,egypt,egx30,2020-05-03,,,,,
1586,egypt,egx30,2020-05-04,,,,,
1587,egypt,egx30,2020-05-05,,,,,
1588,egypt,egx30,2020-05-06,,,,,
1589,egypt,egx30,2020-05-07,,,,,
1590,egypt,egx30,2020-05-08,,,,,
1591,egypt,egx30,2020-05-09,,,,,
1592,egypt,egx30,2020-05-10,,,,,
1593,egypt,egx30,2020-05-11,,,,,
1594,egypt,egx30,2020-05-12,,,,,
1595,egypt,egx30,2020-05-13,,,,,
1596,egypt,egx30,2020-05-14,,,,,
1597,egypt,egx30,2020-05-15,,,,,
1598,egypt,egx30,2020-05-16,,,,,
1599,egypt,egx30,2020-05-17,,,,,
1600,egypt,egx30,2020-05-18,,,,,
1601,egypt,egx30,2020-05-19,,,,,
1602,egypt,egx30,2020-05-20,,,,,
1603,egypt,egx30,2020-05-21,,,,,
1604,egypt,egx30,2020-05-22,,,,,
1605,egypt,egx30,2020-05-23,,,,,
1606,egypt,egx30,2020-05-24,,,,,
1607,egypt,egx30,2020-05-25,,,,,
1608,egypt,egx30,2020-05-26,,,,,
1609,egypt,egx30,2020-05-27,,,,,
1610,egypt,egx30,2020-05-28,,,,,
1611,egypt,egx30,2020-05-29,,,,,
1612,egypt,egx30,2020-05-30,,,,,
1613,egypt,egx30,2020-05-31,,,,,
1614,egypt,egx30,2020-06-01,,,,,
1615,egypt,egx30,2020-06-02,,,,,
1616,egypt,egx30,2020-06-03,,,,,
1617,egypt,egx30,2020-06-04,,,,,
1618,egypt,egx30,2020-06-05,,,,,
1619,egypt,egx30,2020-06-06,,,,,
1620,egypt,egx30,2020-06-07,,,,,
1621,egypt,egx30,2020-06-08,,,,,
1622,egypt,egx30,2020-06-09,,,,,
1623,egypt,egx30,2020-06-10,,,,,
1624,egypt,egx30,2020-06-11,,,,,
1625,egypt,egx30,2020-06-12,,,,,
1626,egypt,egx30,2020-06-13,,,,,
1627,egypt,egx30,2020-06-14,,,,,
1628,egypt,egx30,2020-06-15,,,,,
1629,egypt,egx30,2020-06-16,,,,,
1630,egypt,egx30,2020-06-17,,,,,
1631,egypt,egx30,2020-06-18,,,,,
1632,egypt,egx30,2020-06-19,,,,,
1633,egypt,egx30,2020-06-20,,,,,
1634,egypt,egx30,2020-06-21,,,,,
1635,egypt,egx30,2020-06-22,,,,,
1636,egypt,egx30,2020-06-23,,,,,
1637,egypt,egx30,2020-06-24,,,,,
1638,egypt,egx30,2020-06-25,,,,,
1639,egypt,egx30,2020-06-26,,,,,
1640,egypt,egx30,2020-06-27,,,,,
1641,egypt,egx30,2020-06-28,,,,,
1642,egypt,egx30,2020-06-29,,,,,
1643,egypt,egx30,2020-06-30,,,,,
1644,egypt,egx30,2020-07-01,,,,,
1645,egypt,egx30,2020-07-02,,,,,
1646,egypt,egx30,2020-07-03,,,,,
1647,egypt,egx30,2020-07-04,,,,,
1648,egypt,egx30,2020-07-05,,,,,
1649,egypt,egx30,2020-07-06,,,,,
1650,egypt,egx30,2020-07-07,,,,,
1651,egypt,egx30,2020-07-08,,,,,
1652,egypt,egx30,2020-07-09,,,,,
1653,egypt,egx30,2020-07-10,,,,,
1654,egypt,egx30,2020-07-11,,,,,
1655,egypt,egx30,2020-07-12,,,,,
1656,egypt,egx30,2020-07-13,,,,,
1657,egypt,egx30,2020-07-14,,,,,
1658,egypt,egx30,2020-07-15,,,,,
1659,egypt,egx30,2020-07-16,,,,,
1660,egypt,egx30,2020-07-17,,,,,
1661,egypt,egx30,2020-07-18,,,,,
1662,egypt,egx30,2020-07-19,,,,,
1663,egypt,egx30,2020-07-20,,,,,
1664,egypt,egx30,2020-07-21,,,,,
1665,egypt,egx30,2020-07-22,,,,,
1666,egypt,egx30,2020-07-23,,,,,
1667,egypt,egx30,2020-07-24,,,,,
1668,egypt,egx30,2020-07-25,,,,,
1669,egypt,egx30,2020-07-26,,,,,
1670,egypt,egx30,2020-07-27,,,,,
1671,egypt,egx30,2020-07-28,,,,,
1672,egypt,egx30,2020-07-29,,,,,
1673,egypt,egx30,2020-07-30,,,,,
1674,egypt,egx30,2020-07-31,,,,,
1675,egypt,egx30,2020-08-01,,,,,
1676,egypt,egx30,2020-08-02,,,,,
1677,egypt,egx30,2020-08-03,,,,,
1678,egypt,egx30,2020-08-04,,,,,
1679,egypt,egx30,2020-08-05,,,,,
1680,egypt,egx30,2020-08-06,,,,,
1681,egypt,egx30,2020-08-07,,,,,
1682,egypt,egx30,2020-08-08,,,,,
1683,egypt,egx30,2020-08-09,,,,,
1684,egypt,egx30,2020-08-10,,,,,
1685,egypt,egx30,2020-08-11,,,,,
1686,egypt,egx30,2020-08-12,,,,,
1687,egypt,egx30,2020-08-13,,,,,
1688,egypt,egx30,2020-08-14,,,,,
1689,egypt,egx30,2020-08-15,,,,,
1690,egypt,egx30,2020-08-16,,,,,
1691,egypt,egx30,2020-08-17,,,,,
1692,egypt,egx30,2020-08-18,,,,,
1693,egypt,egx30,2020-08-19,,,,,
1694,egypt,egx30,2020-08-20,,,,,
1695,egypt,egx30,2020-08-21,,,,,
1696,egypt,egx30,2020-08-22,,,,,
1697,egypt,egx30,2020-08-23,,,,,
1698,egypt,egx30,2020-08-24,,,,,
1699,egypt,egx30,2020-08-25,,,,,
1700,egypt,egx30,2020-08-26,,,,,
1701,egypt,egx30,2020-08-27,,,,,
1702,egypt,egx30,2020-08-28,,,,,
1703,egypt,egx30,2020-08-29,,,,,
1704,egypt,egx30,2020-08-30,,,,,
1705,egypt,egx30,2020-08-31,,,,,
1706,egypt,egx30,2020-09-01,,,,,
1707,egypt,egx30,2020-09-02,,,,,
1708,egypt,egx30,2020-09-03,,,,,
1709,egypt,egx30,2020-09-04,,,,,
1710,egypt,egx30,2020-09-05,,,,,
1711,egypt,egx30,2020-09-06,,,,,
1712,egypt,egx30,2020-09-07,,,,,
1713,egypt,egx30,2020-09-08,,,,,
1714,egypt,egx30,2020-09-09,,,,,
1715,egypt,egx30,2020-09-10,,,,,
1716,egypt,egx30,2020-09-11,,,,,
1717,egypt,egx30,2020-09-12,,,,,
1718,egypt,egx30,2020-09-13,,,,,
1719,egypt,egx30,2020-09-14,,,,,
1720,egypt,egx30,2020-09-15,,,,,
1721,egypt,egx30,2020-09-16,,,,,
1722,egypt,egx30,2020-09-17,,,,,
1723,egypt,egx30,2020-09-18,,,,,
1724,egypt,egx30,2020-09-19,,,,,
1725,egypt,egx30,2020-09-20,,,,,
1726,egypt,egx30,2020-09-21,,,,,
1727,egypt,egx30,2020-09-22,,,,,
1728,egypt,egx30,2020-09-23,,,,,
1729,egypt,egx30,2020-09-24,,,,,
1730,egypt,egx30,2020-09-25,,,,,
1731,egypt,egx30,2020-09-26,,,,,
1732,egypt,egx30,2020-09-27,,,,,
1733,egypt,egx30,2020-09-28,,,,,
1734,egypt,egx30,2020-09-29,,,,,
1735,egypt,egx30,2020-09-30,,,,,
1736,egypt,egx30,2020-10-01,,,,,
1737,egypt,egx30,2020-10-02,,,,,
1738,egypt,egx30,2020-10-03,,,,,
1739,egypt,egx30,2020-10-04,,,,,
1740,egypt,egx30,2020-10-05,,,,,
1741,egypt,egx30,2020-10-06,,,,,
1742,egypt,egx30,2020-10-07,,,,,
1743,egypt,egx30,2020-10-08,,,,,
1744,egypt,egx30,2020-10-09,,,,,
1745,egypt,egx30,2020-10-10,,,,,
1746,egypt,egx30,2020-10-11,,,,,
1747,egypt,egx30,2020-10-12,,,,,
1748,egypt,egx30,2020-10-13,,,,,
1749,egypt,egx30,2020-10-14,,,,,
1750,egypt,egx30,2020-10-15,,,,,
1751,egypt,egx30,2020-10-16,,,,,
1752,egypt,egx30,2020-10-17,,,,,
1753,egypt,egx30,2020-10-18,,,,,
1754,egypt,egx30,2020-10-19,,,,,
1755,egypt,egx30,2020-10-20,,,,,
1756,egypt,egx30,2020-10-21,,,,,
1757,egypt,egx30,2020-10-22,,,,,
1758,egypt,egx30,2020-10-23,,,,,
1759,egypt,egx30,2020-10-24,,,,,
1760,egypt,egx30,2020-10-25,,,,,
1761,egypt,egx30,2020-10-26,,,,,
1762,egypt,egx30,2020-10-27,,,,,
1763,egypt,egx30,2020-10-28,,,,,
1764,egypt,egx30,2020-10-29,,,,,
1765,egypt,egx30,2020-10-30,,,,,
1766,egypt,egx30,2020-10-31,,,,,
1767,egypt,egx30,2020-11-01,,,,,
1768,egypt,egx30,2020-11-02,,,,,
1769,egypt,egx30,2020-11-03,,,,,
1770,egypt,egx30,2020-11-04,,,,,
1771,egypt,egx30,2020-11-05,,,,,
1772,egypt,egx30,2020-11-06,,,,,
1773,egypt,egx30,2020-11-07,,,,,
1774,egypt,egx30,2020-11-08,,,,,
1775,egypt,egx30,2020-11-09,,,,,
1776,egypt,egx30,2020-11-10,,,,,
1777,egypt,egx30,2020-11-11,,,,,
1778,egypt,egx30,2020-11-12,,,,,
1779,egypt,egx30,2020-11-13,,,,,
1780,egypt,egx30,2020-11-14,,,,,
1781,egypt,egx30,2020-11-15,,,,,
1782,egypt,egx30,2020-11-16,,,,,
1783,egypt,egx30,2020-11-17,,,,,
1784,egypt,egx30,2020-11-18,,,,,
1785,egypt,egx30,2020-11-19,,,,,
1786,egypt,egx30,2020-11-20,,,,,
1787,egypt,egx30,2020-11-21,,,,,
1788,egypt,egx30,2020-11-22,,,,,
1789,egypt,egx30,2020-11-23,,,,,
1790,egypt,egx30,2020-11-24,,,,,
1791,egypt,egx30,2020-11-25,,,,,
1792,egypt,egx30,2020-11-26,,,,,
1793,egypt,egx30,2020-11-27,,,,,
1794,egypt,egx30,2020-11-28,,,,,
1795,egypt,egx30,2020-11-29,,,,,
1796,egypt,egx30,2020-11-30,,,,,
1797,egypt,egx30,2020-12-01,,,,,
1798,egypt,egx30,2020-12-02,,,,,
1799,egypt,egx30,2020-12-03,,,,,
1800,egypt,egx30,2020-12-04,,,,,
1801,egypt,egx30,2020-12-05,,,,,
1802,egypt,egx30,2020-12-06,,,,,
1803,egypt,egx30,2020-12-07,,,,,
1804,egypt,egx30,2020-12-08,,,,,
1805,egypt,egx30,2020-12-09,,,,,
1806,egypt,egx30,2020-12-10,,,,,
1807,egypt,egx30,2020-12-11,,,,,
1808,egypt,egx30,2020-12-12,,,,,
1809,egypt,egx30,2020-12-13,,,,,
1810,egypt,egx30,2020-12-14,,,,,
1811,egypt,egx30,2020-12-15,,,,,
1812,egypt,egx30,2020-12-16,,,,,
1813,egypt,egx30,2020-12-17,,,,,
1814,egypt,egx30,2020-12-18,,,,,
1815,egypt,egx30,2020-12-19,,,,,
1816,egypt,egx30,2020-12-20,,,,,
1817,egypt,egx30,2020-12-21,,,,,
1818,egypt,egx30,2020-12-22,,,,,
1819,egypt,egx30,2020-12-23,,,,,
1820,egypt,egx30,2020-12-24,,,,,
1821,egypt,egx30,2020-12-25,,,,,
1822,egypt,egx30,2020-12-26,,,,,
1823,egypt,egx30,2020-12-27,,,,,
1824,egypt,egx30,2020-12-28,,,,,
1825,egypt,egx30,2020-12-29,,,,,
1826,egypt,egx30,2020-12-30,,,,,
1827,egypt,egx30,2020-12-31,,,,,
1828,egypt,egx30,2021-01-01,,,,,
1829,egypt,egx30,2021-01-02,,,,,
1830,egypt,egx30,2021-01-03,,,,,
1831,egypt,egx30,2021-01-04,,,,,
1832,egypt,egx30,2021-01-05,,,,,
1833,egypt,egx30,2021-01-06,,,,,
1834,egypt,egx30,2021-01-07,,,,,
1835,egypt,egx30,2021-01-08,,,,,
1836,egypt,egx30,2021-01-09,,,,,
1837,egypt,egx30,2021-01-10,,,,,
1838,egypt,egx30,2021-01-11,,,,,
1839,egypt,egx30,2021-01-12,,,,,
1840,egypt,egx30,2021-01-13,,,,,
1841,egypt,egx30,2021-01-14,,,,,
1842,egypt,egx30,2021-01-15,,,,,
1843,egypt,egx30,2021-01-16,,,,,
1844,egypt,egx30,2021-01-17,,,,,
1845,egypt,egx30,2021-01-18,,,,,
1846,egypt,egx30,2021-01-19,,,,,
1847,egypt,egx30,2021-01-20,,,,,
1848,egypt,egx30,2021-01-21,,,,,
1849,egypt,egx30,2021-01-22,,,,,
1850,egypt,egx30,2021-01-23,,,,,
1851,egypt,egx30,2021-01-24,,,,,
1852,egypt,egx30,2021-01-25,,,,,
1853,egypt,egx30,2021-01-26,,,,,
1854,egypt,egx30,2021-01-27,,,,,
1855,egypt,egx30,2021-01-28,,,,,
1856,egypt,egx30,2021-01-29,,,,,
1857,egypt,egx30,2021-01-30,,,,,
1858,egypt,egx30,2021-01-31,,,,,
1859,egypt,egx30,2021-02-01,,,,,
1860,egypt,egx30,2021-02-02,,,,,
1861,egypt,egx30,2021-02-03,,,,,
1862,egypt,egx30,2021-02-04,,,,,
1863,egypt,egx30,2021-02-05,,,,,
1864,egypt,egx30,2021-02-06,,,,,
1865,egypt,egx30,2021-02-07,,,,,
1866,egypt,egx30,2021-02-08,,,,,
1867,egypt,egx30,2021-02-09,,,,,
1868,egypt,egx30,2021-02-10,,,,,
1869,egypt,egx30,2021-02-11,,,,,
1870,egypt,egx30,2021-02-12,,,,,
1871,egypt,egx30,2021-02-13,,,,,
1872,egypt,egx30,2021-02-14,,,,,
1873,egypt,egx30,2021-02-15,,,,,
1874,egypt,egx30,2021-02-16,,,,,
1875,egypt,egx30,2021-02-17,,,,,
1876,egypt,egx30,2021-02-18,,,,,
1877,egypt,egx30,2021-02-19,,,,,
1878,egypt,egx30,2021-02-20,,,,,
1879,egypt,egx30,2021-02-21,,,,,
1880,egypt,egx30,2021-02-22,,,,,
1881,egypt,egx30,2021-02-23,,,,,
1882,egypt,egx30,2021-02-24,,,,,
1883,egypt,egx30,2021-02-25,,,,,
1884,egypt,egx30,2021-02-26,,,,,
1885,egypt,egx30,2021-02-27,,,,,
1886,egypt,egx30,2021-02-28,,,,,
1887,egypt,egx30,2021-03-01,,,,,
1888,egypt,egx30,2021-03-02,,,,,
1889,egypt,egx30,2021-03-03,,,,,
1890,egypt,egx30,2021-03-04,,,,,
1891,egypt,egx30,2021-03-05,,,,,
1892,egypt,egx30,2021-03-06,,,,,
1893,egypt,egx30,2021-03-07,,,,,
1894,egypt,egx30,2021-03-08,,,,,
1895,egypt,egx30,2021-03-09,,,,,
1896,egypt,egx30,2021-03-10,,,,,
1897,egypt,egx30,2021-03-11,,,,,
1898,egypt,egx30,2021-03-12,,,,,
1899,egypt,egx30,2021-03-13,,,,,
1900,egypt,egx30,2021-03-14,,,,,
1901,egypt,egx30,2021-03-15,,,,,
1902,egypt,egx30,2021-03-16,,,,,
1903,egypt,egx30,2021-03-17,,,,,
1904,egypt,egx30,2021-03-18,,,,,
1905,egypt,egx30,2021-03-19,,,,,
1906,egypt,egx30,2021-03-20,,,,,
1907,egypt,egx30,2021-03-21,,,,,
1908,egypt,egx30,2021-03-22,,,,,
1909,egypt,egx30,2021-03-23,,,,,
1910,egypt,egx30,2021-03-24,,,,,
1911,egypt,egx30,2021-03-25,,,,,
1912,egypt,egx30,2021-03-26,,,,,
1913,egypt,egx30,2021-03-27,,,,,
1914,egypt,egx30,2021-03-28,,,,,
1915,egypt,egx30,2021-03-29,,,,,
1916,egypt,egx30,2021-03-30,,,,,
1917,egypt,egx30,2021-03-31,,,,,
1918,egypt,egx30,2021-04-01,,,,,
1919,egypt,egx30,2021-04-02,,,,,
1920,egypt,egx30,2021-04-03,,,,,
1921,egypt,egx30,2021-04-04,,,,,
1922,egypt,egx30,2021-04-05,,,,,
1923,egypt,egx30,2021-04-06,,,,,
1924,egypt,egx30,2021-04-07,,,,,
1925,egypt,egx30,2021-04-08,,,,,
1926,egypt,egx30,2021-04-09,,,,,
1927,egypt,egx30,2021-04-10,,,,,
1928,egypt,egx30,2021-04-11,,,,,
1929,egypt,egx30,2021-04-12,,,,,
1930,egypt,egx30,2021-04-13,,,,,
1931,egypt,egx30,2021-04-14,,,,,
1932,egypt,egx30,2021-04-15,,,,,
1933,egypt,egx30,2021-04-16,,,,,
1934,egypt,egx30,2021-04-17,,,,,
1935,egypt,egx30,2021-04-18,,,,,
1936,egypt,egx30,2021-04-19,,,,,
1937,egypt,egx30,2021-04-20,,,,,
1938,egypt,egx30,2021-04-21,,,,,
1939,egypt,egx30,2021-04-22,,,,,
1940,egypt,egx30,2021-04-23,,,,,
1941,egypt,egx30,2021-04-24,,,,,
1942,egypt,egx30,2021-04-25,,,,,
1943,egypt,egx30,2021-04-26,,,,,
1944,egypt,egx30,2021-04-27,,,,,
1945,egypt,egx30,2021-04-28,,,,,
1946,egypt,egx30,2021-04-29,,,,,
1947,egypt,egx30,2021-04-30,,,,,
1948,egypt,egx30,2021-05-01,,,,,
1949,egypt,egx30,2021-05-02,,,,,
1950,egypt,egx30,2021-05-03,,,,,
1951,egypt,egx30,2021-05-04,,,,,
1952,egypt,egx30,2021-05-05,,,,,
1953,egypt,egx30,2021-05-06,,,,,
1954,egypt,egx30,2021-05-07,,,,,
1955,egypt,egx30,2021-05-08,,,,,
1956,egypt,egx30,2021-05-09,,,,,
1957,egypt,egx30,2021-05-10,,,,,
1958,egypt,egx30,2021-05-11,,,,,
1959,egypt,egx30,2021-05-12,,,,,
1960,egypt,egx30,2021-05-13,,,,,
1961,egypt,egx30,2021-05-14,,,,,
1962,egypt,egx30,2021-05-15,,,,,
1963,egypt,egx30,2021-05-16,,,,,
1964,egypt,egx30,2021-05-17,,,,,
1965,egypt,egx30,2021-05-18,,,,,
1966,egypt,egx30,2021-05-19,,,,,
1967,egypt,egx30,2021-05-20,,,,,
1968,egypt,egx30,2021-05-21,,,,,
1969,egypt,egx30,2021-05-22,,,,,
1970,egypt,egx30,2021-05-23,,,,,
1971,egypt,egx30,2021-05-24,,,,,
1972,egypt,egx30,2021-05-25,,,,,
1973,egypt,egx30,2021-05-26,,,,,
1974,egypt,egx30,2021-05-27,,,,,
1975,egypt,egx30,2021-05-28,,,,,
1976,egypt,egx30,2021-05-29,,,,,
1977,egypt,egx30,2021-05-30,,,,,
1978,egypt,egx30,2021-05-31,,,,,
1979,egypt,egx30,2021-06-01,,,,,
1980,egypt,egx30,2021-06-02,,,,,
1981,egypt,egx30,2021-06-03,,,,,
1982,egypt,egx30,2021-06-04,,,,,
1983,egypt,egx30,2021-06-05,,,,,
1984,egypt,egx30,2021-06-06,,,,,
1985,egypt,egx30,2021-06-07,,,,,
1986,egypt,egx30,2021-06-08,,,,,
1987,egypt,egx30,2021-06-09,,,,,
1988,egypt,egx30,2021-06-10,,,,,
1989,egypt,egx30,2021-06-11,,,,,
1990,egypt,egx30,2021-06-12,,,,,
1991,egypt,egx30,2021-06-13,,,,,
1992,egypt,egx30,2021-06-14,,,,,
1993,egypt,egx30,2021-06-15,,,,,
1994,egypt,egx30,2021-06-16,,,,,
1995,egypt,egx30,2021-06-17,,,,,
1996,egypt,egx30,2021-06-18,,,,,
1997,egypt,egx30,2021-06-19,,,,,
1998,egypt,egx30,2021-06-20,,,,,
1999,egypt,egx30,2021-06-21,,,,,
2000,egypt,egx30,2021-06-22,,,,,
2001,egypt,egx30,2021-06-23,,,,,
2002,egypt,egx30,2021-06-24,,,,,
2003,egypt,egx30,2021-06-25,,,,,
2004,egypt,egx30,2021-06-26,,,,,
2005,egypt,egx30,2021-06-27,,,,,
2006,egypt,egx30,2021-06-28,,,,,
2007,egypt,egx30,2021-06-29,,,,,
2008,egypt,egx30,2021-06-30,,,,,
2009,egypt,egx30,2021-07-01,,,,,
2010,egypt,egx30,2021-07-02,,,,,
2011,egypt,egx30,2021-07-03,,,,,
2012,egypt,egx30,2021-07-04,,,,,
2013,egypt,egx30,2021-07-05,,,,,
2014,egypt,egx30,2021-07-06,,,,,
2015,egypt,egx30,2021-07-07,,,,,
2016,egypt,egx30,2021-07-08,,,,,
2017,egypt,egx30,2021-07-09,,,,,
2018,egypt,egx30,2021-07-10,,,,,
2019,egypt,egx30,2021-07-11,,,,,
2020,egypt,egx30,2021-07-12,,,,,
2021,egypt,egx30,2021-07-13,,,,,
2022,egypt,egx30,2021-07-14,,,,,
2023,egypt,egx30,2021-07-15,,,,,
2024,egypt,egx30,2021-07-16,,,,,
2025,egypt,egx30,2021-07-17,,,,,
2026,egypt,egx30,2021-07-18,,,,,
2027,egypt,egx30,2021-07-19,,,,,
2028,egypt,egx30,2021-07-20,,,,,
2029,egypt,egx30,2021-07-21,,,,,
2030,egypt,egx30,2021-07-22,,,,,
2031,egypt,egx30,2021-07-23,,,,,
2032,egypt,egx30,2021-07-24,,,,,
2033,egypt,egx30,2021-07-25,,,,,
2034,egypt,egx30,2021-07-26,,,,,
2035,egypt,egx30,2021-07-27,,,,,
2036,egypt,egx30,2021-07-28,,,,,
2037,egypt,egx30,2021-07-29,,,,,
2038,egypt,egx30,2021-07-30,,,,,
2039,egypt,egx30,2021-07-31,,,,,
2040,egypt,egx30,2021-08-01,,,,,
2041,egypt,egx30,2021-08-02,,,,,
2042,egypt,egx30,2021-08-03,,,,,
2043,egypt,egx30,2021-08-04,,,,,
2044,egypt,egx30,2021-08-05,,,,,
2045,egypt,egx30,2021-08-06,,,,,
2046,egypt,egx30,2021-08-07,,,,,
2047,egypt,egx30,2021-08-08,,,,,
2048,egypt,egx30,2021-08-09,,,,,
2049,egypt,egx30,2021-08-10,,,,,
2050,egypt,egx30,2021-08-11,,,,,
2051,egypt,egx30,2021-08-12,,,,,
2052,egypt,egx30,2021-08-13,,,,,
2053,egypt,egx30,2021-08-14,,,,,
2054,egypt,egx30,2021-08-15,,,,,
2055,egypt,egx30,2021-08-16,,,,,
2056,egypt,egx30,2021-08-17,,,,,
2057,egypt,egx30,2021-08-18,,,,,
2058,egypt,egx30,2021-08-19,,,,,
2059,egypt,egx30,2021-08-20,,,,,
2060,egypt,egx30,2021-08-21,,,,,
2061,egypt,egx30,2021-08-22,,,,,
2062,egypt,egx30,2021-08-23,,,,,
2063,egypt,egx30,2021-08-24,,,,,
2064,egypt,egx30,2021-08-25,,,,,
2065,egypt,egx30,2021-08-26,,,,,
2066,egypt,egx30,2021-08-27,,,,,
2067,egypt,egx30,2021-08-28,,,,,
2068,egypt,egx30,2021-08-29,,,,,
2069,egypt,egx30,2021-08-30,,,,,
2070,egypt,egx30,2021-08-31,,,,,
2071,egypt,egx30,2021-09-01,,,,,
2072,egypt,egx30,2021-09-02,,,,,
2073,egypt,egx30,2021-09-03,,,,,
2074,egypt,egx30,2021-09-04,,,,,
2075,egypt,egx30,2021-09-05,,,,,
2076,egypt,egx30,2021-09-06,,,,,
2077,egypt,egx30,2021-09-07,,,,,
2078,egypt,egx30,2021-09-08,,,,,
2079,egypt,egx30,2021-09-09,,,,,
2080,egypt,egx30,2021-09-10,,,,,
2081,egypt,egx30,2021-09-11,,,,,
2082,egypt,egx30,2021-09-12,,,,,
2083,egypt,egx30,2021-09-13,,,,,
2084,egypt,egx30,2021-09-14,,,,,
2085,egypt,egx30,2021-09-15,,,,,
2086,egypt,egx30,2021-09-16,,,,,
