Price,Open,High,Low,Close,Volume
Ticker,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
Date,,,,,
5/21/2024,5064.870117,5064.870117,5026.069824,5046.990234,24688000
5/22/2024,5044.220215,5045.089844,5020.700195,5025.169922,22042400
5/23/2024,5026.700195,5064.5,5025.279785,5037.600098,20899200
5/24/2024,5027.939941,5040.890137,4991.700195,5035.410156,19360800
5/27/2024,5038.919922,5059.200195,5033.560059,5059.200195,12097600
5/28/2024,5060.379883,5071.390137,5015.850098,5030.350098,20622600
5/29/2024,5027.52002,5027.529785,4955.839844,4963.200195,23440400
5/30/2024,4954.779785,4985.870117,4947.209961,4982.180176,22460800
5/31/2024,4985.709961,5000.759766,4967.189941,4983.669922,58901800
6/3/2024,5008.100098,5039.549805,4997.009766,5003.540039,22739000
6/4/2024,5001.970215,5001.970215,4942.140137,4953.370117,31519300
6/5/2024,4972.720215,5044.02002,4972.720215,5035.660156,23775000
6/6/2024,5051.939941,5082.069824,5049.879883,5069.089844,23370200
6/7/2024,5072.879883,5077.209961,5018.350098,5051.310059,21974200
6/10/2024,5027.859863,5027.859863,4973.879883,5016.47998,23406000
6/11/2024,5025.129883,5034.580078,4941.390137,4965.089844,29062300
6/12/2024,4970.609863,5042.390137,4970.609863,5034.430176,26424900
6/13/2024,5031.040039,5031.040039,4929.870117,4935.5,34937200
6/14/2024,4942.819824,4942.819824,4819.560059,4839.140137,50978300
6/17/2024,4858.680176,4900.310059,4837.879883,4880.419922,26706000
6/18/2024,4898.330078,4922.609863,4883.180176,4915.470215,25530900
6/19/2024,4913.540039,4916.689941,4883.299805,4885.450195,22300600
6/20/2024,4894.129883,4948.890137,4894.129883,4947.72998,25837100
6/21/2024,4945.02002,4945.02002,4890.080078,4907.299805,57824200
6/24/2024,4911.169922,4964.839844,4911.169922,4950.97998,23168300
6/25/2024,4938.439941,4938.439941,4910.919922,4935.970215,21344600
6/26/2024,4954.790039,4975.810059,4889.22998,4915.939941,23577100
6/27/2024,4918.629883,4935.109863,4897.180176,4902.600098,22558000
6/28/2024,4909.299805,4922.839844,4880.97998,4894.02002,25149300
7/1/2024,4924.080078,4981.310059,4923.319824,4929.990234,26805400
7/2/2024,4918.209961,4918.209961,4869.47998,4906.330078,22898000
7/3/2024,4922.029785,4977.569824,4922.029785,4965.799805,22544600
7/4/2024,4972.669922,4993.660156,4972.669922,4987.47998,16024800
7/5/2024,4993.990234,5019.649902,4960.509766,4979.390137,18457500
7/8/2024,4976.529785,5029.25,4965.240234,4969.830078,22230800
7/9/2024,4960.149902,4960.549805,4894.759766,4903.620117,20009900
7/10/2024,4909.140137,4960.990234,4896.850098,4958.859863,20128100
7/11/2024,4970.319824,5005.700195,4964.120117,4976.129883,19626200
7/12/2024,4980.959961,5051.589844,4980.959961,5043.02002,20388600
7/15/2024,5029.279785,5038.299805,4982.419922,4983.109863,16535700
7/16/2024,4968.209961,4968.209961,4939.169922,4947.830078,19239700
7/17/2024,4939.439941,4939.439941,4877.149902,4891.459961,19295600
7/18/2024,4902.410156,4923.859863,4870.120117,4870.120117,24394200
7/19/2024,4868.970215,4868.970215,4822.549805,4827.240234,26875500
7/22/2024,4833.169922,4911.430176,4833.169922,4897.439941,23104500
7/23/2024,4906.890137,4949.27002,4896.330078,4916.799805,20665500
7/24/2024,4892.660156,4892.660156,4847.390137,4861.870117,25416200
7/25/2024,4832.680176,4832.680176,4767.149902,4811.279785,27180100
7/26/2024,4810.870117,4867.879883,4810.200195,4862.5,20424600
7/29/2024,4873.839844,4886.600098,4810.810059,4815.390137,20131100
7/30/2024,4830.52002,4861.850098,4829.919922,4841,27562700
7/31/2024,4852.180176,4907.390137,4852.180176,4872.939941,30027500
8/2/2024,4752.100098,4752.100098,4627.27002,4638.700195,43378400
8/5/2024,4605.720215,4605.720215,4473.939941,4571.600098,46732100
8/6/2024,4580.120117,4607.819824,4538.200195,4575.220215,32680300
8/7/2024,4592.870117,4683.720215,4591.589844,4668.060059,33109900
8/8/2024,4661.819824,4673.660156,4606.700195,4668.740234,24942300
8/9/2024,4678.439941,4703.220215,4646.709961,4675.279785,17631200
8/12/2024,4686.850098,4699.910156,4658.859863,4671.879883,15137800
